date,item,origin,price,qty
2024-07-02,トマト,総計,307,242629
2024-07-02,トマト,青森,338,14112
2024-07-04,トマト,北海道,381,60391
2024-07-04,トマト,千葉,218,34177
2024-07-04,トマト,岩手,306,26471
2024-07-04,トマト,愛知,309,33089
2024-07-04,トマト,栃木,262,57181
2024-07-04,トマト,総計,337,325870
2024-07-05,トマト,北海道,383,48136
2024-07-05,トマト,千葉,240,18250
2024-07-05,トマト,岩手,306,20093
2024-07-05,トマト,愛知,321,27566
2024-07-05,トマト,栃木,278,20100
2024-07-05,トマト,総計,361,192512
2024-07-06,トマト,北海道,409,41123
2024-07-06,トマト,千葉,255,19762
2024-07-06,トマト,岩手,317,18899
2024-07-06,トマト,栃木,303,28017
2024-07-06,トマト,総計,371,200966
2024-07-06,トマト,青森,350,18257
2024-07-08,トマト,北海道,407,72400
2024-07-08,トマト,千葉,286,22932
2024-07-08,トマト,岩手,340,28812
2024-07-08,トマト,愛知,420,29602
2024-07-08,トマト,栃木,315,30326
2024-07-08,トマト,総計,382,292963
2024-07-09,トマト,北海道,471,34296
2024-07-09,トマト,千葉,289,18290
2024-07-09,トマト,岩手,333,16400
2024-07-09,トマト,栃木,323,31449
2024-07-09,トマト,総計,400,193426
2024-07-09,トマト,青森,385,19915
2024-07-11,トマト,北海道,449,54207
2024-07-11,トマト,岩手,338,35141
2024-07-11,トマト,栃木,331,44207
2024-07-11,トマト,総計,388,364371
2024-07-11,トマト,群馬,370,36427
2024-07-11,トマト,青森,373,38645
2024-07-12,トマト,北海道,465,37162
2024-07-12,トマト,岩手,335,20099
2024-07-12,トマト,愛知,428,23161
2024-07-12,トマト,総計,412,211594
2024-07-12,トマト,群馬,396,23217
2024-07-12,トマト,青森,392,21485
2024-07-13,トマト,北海道,459,32630
2024-07-13,トマト,岩手,331,27920
2024-07-13,トマト,愛知,399,29442
2024-07-13,トマト,栃木,335,33103
2024-07-13,トマト,総計,389,288835
2024-07-13,トマト,青森,375,41124
2024-07-16,トマト,北海道,411,93635
2024-07-16,トマト,千葉,260,37636
2024-07-16,トマト,岩手,318,64295
2024-07-16,トマト,総計,368,529556
2024-07-16,トマト,群馬,362,67020
2024-07-16,トマト,青森,346,87373
2024-07-18,トマト,北海道,378,88294
2024-07-18,トマト,岩手,303,55672
2024-07-18,トマト,秋田,324,25449
2024-07-18,トマト,総計,353,376204
2024-07-18,トマト,群馬,364,37999
2024-07-18,トマト,青森,337,64974
2024-07-19,トマト,北海道,383,64543
2024-07-19,トマト,岩手,309,25336
2024-07-19,トマト,秋田,329,12100
2024-07-19,トマト,総計,369,203252
2024-07-19,トマト,群馬,350,26186
2024-07-19,トマト,青森,334,33173
2024-07-20,トマト,北海道,406,55819
2024-07-20,トマト,岩手,314,22427
2024-07-20,トマト,秋田,332,12957
2024-07-20,トマト,総計,385,213647
2024-07-20,トマト,群馬,362,23009
2024-07-20,トマト,青森,344,40071
2024-07-22,トマト,北海道,395,84401
2024-07-22,トマト,岩手,317,38022
2024-07-22,トマト,秋田,329,23965
2024-07-22,トマト,総計,372,284731
2024-07-22,トマト,群馬,352,37278
2024-07-22,トマト,青森,332,53360
2024-07-23,トマト,北海道,424,65097
2024-07-23,トマト,岩手,317,15939
2024-07-23,トマト,秋田,330,14801
2024-07-23,トマト,総計,392,194934
2024-07-23,トマト,群馬,355,21096
2024-07-23,トマト,青森,339,33999
2024-07-25,トマト,北海道,398,110620
2024-07-25,トマト,岩手,322,40147
2024-07-25,トマト,秋田,335,29309
2024-07-25,トマト,総計,382,353545
2024-07-25,トマト,群馬,361,43449
2024-07-25,トマト,青森,340,62404
2024-07-26,トマト,北海道,449,37508
2024-07-26,トマト,岩手,321,21340
2024-07-26,トマト,秋田,342,14924
2024-07-26,トマト,総計,415,174891
2024-07-26,トマト,群馬,367,28066
2024-07-26,トマト,青森,355,31547
2024-07-27,トマト,北海道,382,73477
2024-07-27,トマト,岩手,323,21048
2024-07-27,トマト,秋田,341,14742
2024-07-27,トマト,総計,395,237057
2024-07-27,トマト,群馬,370,35828
2024-07-27,トマト,青森,351,42170
2024-07-29,トマト,北海道,378,111998
2024-07-29,トマト,岩手,323,44695
2024-07-29,トマト,秋田,337,32137
2024-07-29,トマト,総計,382,396358
2024-07-29,トマト,群馬,358,59453
2024-07-29,トマト,青森,352,63033
2024-07-30,トマト,北海道,374,88772
2024-07-30,トマト,岩手,328,20077
2024-07-30,トマト,福島,469,16443
2024-07-30,トマト,総計,384,250445
2024-07-30,トマト,群馬,357,32170
2024-07-30,トマト,青森,350,39933
2024-08-01,トマト,北海道,381,100115
2024-08-01,トマト,岩手,322,38584
2024-08-01,トマト,福島,419,37017
2024-08-01,トマト,総計,380,382041
2024-08-01,トマト,群馬,339,76296
2024-08-01,トマト,青森,356,53853
2024-08-02,トマト,北海道,373,101466
2024-08-02,トマト,岩手,330,16453
2024-08-02,トマト,福島,403,19795
2024-08-02,トマト,総計,382,253785
2024-08-02,トマト,群馬,334,37869
2024-08-02,トマト,青森,361,31524
2024-08-03,トマト,北海道,400,46677
2024-08-03,トマト,岐阜,406,17346
2024-08-03,トマト,福島,432,22679
2024-08-03,トマト,総計,391,223106
2024-08-03,トマト,群馬,346,40744
2024-08-03,トマト,青森,351,43309
2024-08-05,トマト,北海道,381,100225
2024-08-05,トマト,岩手,331,37972
2024-08-05,トマト,福島,374,34951
2024-08-05,トマト,総計,377,370810
2024-08-05,トマト,群馬,338,67184
2024-08-05,トマト,青森,363,54928
2024-08-06,トマト,北海道,405,66117
2024-08-06,トマト,岩手,329,15671
2024-08-06,トマト,福島,407,27996
2024-08-06,トマト,総計,398,226281
2024-08-06,トマト,群馬,333,36359
2024-08-06,トマト,青森,371,33560
2024-08-08,トマト,北海道,382,110679
2024-08-08,トマト,岩手,319,43321
2024-08-08,トマト,福島,381,59018
2024-08-08,トマト,総計,371,446868
2024-08-08,トマト,群馬,321,86524
2024-08-08,トマト,青森,354,60226
2024-08-09,トマト,北海道,391,98411
2024-08-09,トマト,岩手,307,23062
2024-08-09,トマト,福島,357,32811
2024-08-09,トマト,総計,373,287680
2024-08-09,トマト,群馬,301,48860
2024-08-09,トマト,青森,366,31817
2024-08-10,トマト,北海道,397,70359
2024-08-10,トマト,岐阜,374,24905
2024-08-10,トマト,福島,387,42538
2024-08-10,トマト,総計,381,273684
2024-08-10,トマト,群馬,317,45865
2024-08-10,トマト,青森,361,34248
2024-08-12,トマト,北海道,381,123106
2024-08-12,トマト,岩手,311,38590
2024-08-12,トマト,福島,337,72023
2024-08-12,トマト,総計,363,405843
2024-08-12,トマト,群馬,308,67879
2024-08-12,トマト,青森,365,42291
2024-08-13,トマト,北海道,424,67423
2024-08-13,トマト,岐阜,389,16348
2024-08-13,トマト,福島,360,42823
2024-08-13,トマト,総計,400,223843
2024-08-13,トマト,群馬,314,32000
2024-08-13,トマト,青森,387,31972
2024-08-17,トマト,北海道,418,201253
2024-08-17,トマト,岐阜,389,49070
2024-08-17,トマト,福島,341,147841
2024-08-17,トマト,総計,384,706985
2024-08-17,トマト,群馬,340,103014
2024-08-17,トマト,青森,366,80905
2024-08-19,トマト,北海道,409,138273
2024-08-19,トマト,岐阜,446,36674
2024-08-19,トマト,福島,389,69174
2024-08-19,トマト,総計,416,411689
2024-08-19,トマト,群馬,412,33757
2024-08-19,トマト,青森,388,56746
2024-08-20,トマト,北海道,441,99274
2024-08-20,トマト,岐阜,473,16098
2024-08-20,トマト,福島,437,48895
2024-08-20,トマト,総計,440,269214
2024-08-20,トマト,群馬,432,17192
2024-08-20,トマト,青森,402,43238
2024-08-22,トマト,北海道,425,134700
2024-08-22,トマト,岩手,372,35213
2024-08-22,トマト,福島,437,84336
2024-08-22,トマト,総計,431,432516
2024-08-22,トマト,群馬,437,48635
2024-08-22,トマト,青森,405,57301
2024-08-23,トマト,北海道,445,120484
2024-08-23,トマト,福島,431,39593
2024-08-23,トマト,総計,448,257443
2024-08-23,トマト,群馬,442,30760
2024-08-23,トマト,青森,437,20310
2024-08-24,トマト,北海道,466,92143
2024-08-24,トマト,岐阜,480,18348
2024-08-24,トマト,福島,456,45626
2024-08-24,トマト,総計,469,248776
2024-08-24,トマト,群馬,456,29662
2024-08-24,トマト,青森,441,25809
2024-08-26,トマト,北海道,499,100918
2024-08-26,トマト,岐阜,532,25609
2024-08-26,トマト,福島,477,74156
2024-08-26,トマト,総計,494,328608
2024-08-26,トマト,群馬,493,49559
2024-08-26,トマト,青森,466,25436
2024-08-27,トマト,北海道,546,47912
2024-08-27,トマト,岐阜,695,27531
2024-08-27,トマト,福島,524,42977
2024-08-27,トマト,総計,575,194247
2024-08-27,トマト,群馬,515,27079
2024-08-27,トマト,青森,537,21102
2024-08-29,トマト,北海道,573,108835
2024-08-29,トマト,岐阜,553,33082
2024-08-29,トマト,福島,543,93794
2024-08-29,トマト,総計,564,391896
2024-08-29,トマト,群馬,544,70076
2024-08-29,トマト,青森,530,33230
2024-08-30,トマト,北海道,607,55108
2024-08-30,トマト,岐阜,624,26818
2024-08-30,トマト,福島,560,35652
2024-08-30,トマト,総計,597,214176
2024-08-30,トマト,群馬,578,33558
2024-08-30,トマト,青森,479,24242
2024-08-31,トマト,北海道,531,75163
2024-08-31,トマト,岐阜,633,15678
2024-08-31,トマト,福島,572,37373
2024-08-31,トマト,総計,586,205455
2024-08-31,トマト,群馬,595,30540
2024-08-31,トマト,青森,561,13870
2024-09-02,トマト,北海道,610,66507
2024-09-02,トマト,岐阜,620,26546
2024-09-02,トマト,福島,606,60896
2024-09-02,トマト,総計,610,277129
2024-09-02,トマト,群馬,586,43390
2024-09-02,トマト,青森,589,19075
2024-09-03,トマト,北海道,648,36118
2024-09-03,トマト,岐阜,610,21042
2024-09-03,トマト,福島,642,29405
2024-09-03,トマト,総計,627,172596
2024-09-03,トマト,群馬,610,30389
2024-09-03,トマト,青森,608,15648
2024-09-05,トマト,北海道,621,68537
2024-09-05,トマト,岐阜,626,30058
2024-09-05,トマト,岩手,541,29290
2024-09-05,トマト,福島,643,52627
2024-09-05,トマト,総計,616,314140
2024-09-05,トマト,群馬,595,33960
2024-09-06,トマト,北海道,609,48559
2024-09-06,トマト,千葉,532,25165
2024-09-06,トマト,福島,646,22778
2024-09-06,トマト,総計,609,185437
2024-09-06,トマト,群馬,596,18336
2024-09-06,トマト,青森,582,17876
2024-09-07,トマト,北海道,688,26353
2024-09-07,トマト,千葉,540,26859
2024-09-07,トマト,岐阜,611,27405
2024-09-07,トマト,福島,656,24974
2024-09-07,トマト,総計,621,194185
2024-09-07,トマト,青森,598,25334
2024-09-09,トマト,北海道,666,53708
2024-09-09,トマト,岩手,555,30336
2024-09-09,トマト,福島,650,47387
2024-09-09,トマト,総計,623,276740
2024-09-09,トマト,群馬,615,37089
2024-09-09,トマト,青森,576,33394
2024-09-10,トマト,北海道,657,39382
2024-09-10,トマト,千葉,567,15565
2024-09-10,トマト,福島,702,24806
2024-09-10,トマト,総計,640,176138
2024-09-10,トマト,群馬,630,25241
2024-09-10,トマト,青森,601,28546
2024-09-12,トマト,北海道,668,78088
2024-09-12,トマト,千葉,566,27991
2024-09-12,トマト,福島,724,50279
2024-09-12,トマト,総計,656,314748
2024-09-12,トマト,群馬,656,37244
2024-09-12,トマト,青森,600,37991
2024-09-13,トマト,北海道,679,55323
2024-09-13,トマト,千葉,565,18875
2024-09-13,トマト,福島,741,24104
2024-09-13,トマト,総計,673,176124
2024-09-13,トマト,群馬,672,19624
2024-09-13,トマト,青森,628,18978
2024-09-14,トマト,北海道,682,63397
2024-09-14,トマト,千葉,578,31245
2024-09-14,トマト,福島,745,25056
2024-09-14,トマト,総計,679,214331
2024-09-14,トマト,群馬,682,21161
2024-09-14,トマト,青森,629,24489
2024-09-17,トマト,北海道,656,103002
2024-09-17,トマト,千葉,533,66846
2024-09-17,トマト,福島,751,63357
2024-09-17,トマト,総計,648,436854
2024-09-17,トマト,群馬,639,62835
2024-09-17,トマト,青森,628,41104
2024-09-18,トマト,北海道,678,34448
2024-09-18,トマト,千葉,510,23061
2024-09-18,トマト,岐阜,711,15821
2024-09-18,トマト,福島,760,25481
2024-09-18,トマト,総計,674,157902
2024-09-18,トマト,群馬,652,20693
2024-09-19,トマト,北海道,633,53482
2024-09-19,トマト,千葉,513,34284
2024-09-19,トマト,岐阜,674,17565
2024-09-19,トマト,福島,757,28381
2024-09-19,トマト,総計,659,209257
2024-09-19,トマト,群馬,636,25775
2024-09-20,トマト,北海道,680,53207
2024-09-20,トマト,千葉,512,32714
2024-09-20,トマト,岐阜,681,17733
2024-09-20,トマト,福島,760,25000
2024-09-20,トマト,総計,669,183709
2024-09-20,トマト,群馬,639,23114
2024-09-21,トマト,北海道,646,39164
2024-09-21,トマト,千葉,523,34892
2024-09-21,トマト,岐阜,752,13493
2024-09-21,トマト,福島,755,26234
2024-09-21,トマト,総計,669,170859
2024-09-21,トマト,群馬,648,17497
2024-09-24,トマト,北海道,672,65658
2024-09-24,トマト,千葉,482,83415
2024-09-24,トマト,岐阜,673,24342
2024-09-24,トマト,福島,756,52294
2024-09-24,トマト,総計,627,356119
2024-09-24,トマト,群馬,586,51415
2024-09-25,トマト,北海道,651,34420
2024-09-25,トマト,千葉,512,33864
2024-09-25,トマト,岐阜,661,13639
2024-09-25,トマト,福島,750,16219
2024-09-25,トマト,総計,647,149898
2024-09-25,トマト,群馬,590,19958
2024-09-26,トマト,北海道,691,30690
2024-09-26,トマト,千葉,543,42495
2024-09-26,トマト,福島,775,19562
2024-09-26,トマト,総計,675,162758
2024-09-26,トマト,群馬,604,16731
2024-09-26,トマト,青森,621,11036
2024-09-27,トマト,北海道,646,27978
2024-09-27,トマト,千葉,572,30447
2024-09-27,トマト,福島,764,13402
2024-09-27,トマト,総計,666,121785
2024-09-27,トマト,群馬,640,17281
2024-09-27,トマト,茨城,637,6448
2024-09-28,トマト,北海道,630,36562
2024-09-28,トマト,千葉,572,29268
2024-09-28,トマト,岐阜,740,13223
2024-09-28,トマト,福島,794,18766
2024-09-28,トマト,総計,674,161487
2024-09-28,トマト,群馬,647,18090
2024-09-30,トマト,北海道,768,26737
2024-09-30,トマト,千葉,621,35314
2024-09-30,トマト,福島,789,35470
2024-09-30,トマト,総計,717,192448
2024-09-30,トマト,群馬,691,28363
2024-09-30,トマト,青森,667,17333
2024-10-01,トマト,北海道,713,23721
2024-10-01,トマト,千葉,619,30585
2024-10-01,トマト,福島,788,28998
2024-10-01,トマト,総計,736,152881
2024-10-01,トマト,群馬,751,11795
2024-10-01,トマト,青森,701,20156
2024-10-03,トマト,北海道,802,38998
2024-10-03,トマト,千葉,640,46567
2024-10-03,トマト,福島,811,43636
2024-10-03,トマト,総計,747,254842
2024-10-03,トマト,群馬,777,22740
2024-10-03,トマト,青森,675,30786
2024-10-04,トマト,北海道,851,19728
2024-10-04,トマト,千葉,677,26136
2024-10-04,トマト,福島,805,16793
2024-10-04,トマト,総計,766,123480
2024-10-04,トマト,群馬,789,17534
2024-10-04,トマト,青森,690,14985
2024-10-05,トマト,北海道,752,28704
2024-10-05,トマト,千葉,659,26852
2024-10-05,トマト,福島,824,19626
2024-10-05,トマト,総計,754,158101
2024-10-05,トマト,群馬,774,12927
2024-10-05,トマト,青森,701,24205
2024-10-07,トマト,北海道,868,30614
2024-10-07,トマト,千葉,675,34552
2024-10-07,トマト,福島,820,27350
2024-10-07,トマト,総計,771,172856
2024-10-07,トマト,群馬,810,18473
2024-10-07,トマト,青森,695,15982
2024-10-08,トマト,北海道,783,33555
2024-10-08,トマト,千葉,690,26693
2024-10-08,トマト,福島,853,19414
2024-10-08,トマト,総計,794,142775
2024-10-08,トマト,群馬,804,12075
2024-10-08,トマト,青森,763,15794
2024-10-10,トマト,北海道,848,33751
2024-10-10,トマト,千葉,742,33470
2024-10-10,トマト,福島,864,35165
2024-10-10,トマト,総計,833,221487
2024-10-10,トマト,群馬,846,20874
2024-10-10,トマト,青森,760,22355
2024-10-11,トマト,北海道,989,14004
2024-10-11,トマト,千葉,812,18494
2024-10-11,トマト,岐阜,1213,9120
2024-10-11,トマト,福島,884,9764
2024-10-11,トマト,総計,923,90124
2024-10-11,トマト,青森,800,8574
2024-10-12,トマト,北海道,881,35534
2024-10-12,トマト,千葉,766,23155
2024-10-12,トマト,福島,875,16731
2024-10-12,トマト,総計,888,167012
2024-10-12,トマト,群馬,875,11043
2024-10-12,トマト,青森,784,16233
2024-10-15,トマト,北海道,862,40761
2024-10-15,トマト,千葉,792,53798
2024-10-15,トマト,熊本,946,22578
2024-10-15,トマト,福島,913,30599
2024-10-15,トマト,総計,860,254978
2024-10-15,トマト,青森,807,25704
2024-10-16,トマト,北海道,762,11671
2024-10-16,トマト,千葉,779,20205
2024-10-16,トマト,愛知,956,5977
2024-10-16,トマト,熊本,985,14693
2024-10-16,トマト,総計,878,79826
2024-10-16,トマト,青森,838,6763
2024-10-17,トマト,北海道,783,23373
2024-10-17,トマト,千葉,742,17845
2024-10-17,トマト,熊本,936,26271
2024-10-17,トマト,福島,931,19565
2024-10-17,トマト,総計,870,157155
2024-10-17,トマト,青森,803,16829
2024-10-18,トマト,北海道,800,25561
2024-10-18,トマト,千葉,706,19373
2024-10-18,トマト,愛知,864,6397
2024-10-18,トマト,熊本,918,24526
2024-10-18,トマト,総計,856,101512
2024-10-18,トマト,群馬,917,7361
2024-10-19,トマト,北海道,979,15369
2024-10-19,トマト,千葉,715,25918
2024-10-19,トマト,熊本,965,35790
2024-10-19,トマト,福島,936,23695
2024-10-19,トマト,総計,886,174301
2024-10-19,トマト,群馬,850,14421
2024-10-21,トマト,北海道,820,38667
2024-10-21,トマト,千葉,703,43946
2024-10-21,トマト,熊本,944,38484
2024-10-21,トマト,福島,915,26715
2024-10-21,トマト,総計,848,217940
2024-10-21,トマト,群馬,802,20200
2024-10-22,トマト,北海道,882,21835
2024-10-22,トマト,千葉,682,26468
2024-10-22,トマト,栃木,889,14459
2024-10-22,トマト,熊本,762,14485
2024-10-22,トマト,総計,810,140592
2024-10-22,トマト,青森,805,15886
2024-10-24,トマト,北海道,798,21277
2024-10-24,トマト,千葉,692,36188
2024-10-24,トマト,熊本,731,60246
2024-10-24,トマト,福島,796,21100
2024-10-24,トマト,総計,752,252884
2024-10-24,トマト,群馬,640,24893
2024-10-25,トマト,北海道,749,18160
2024-10-25,トマト,千葉,629,19156
2024-10-25,トマト,熊本,715,39108
2024-10-25,トマト,福島,778,11423
2024-10-25,トマト,総計,720,136432
2024-10-25,トマト,群馬,576,13734
2024-10-26,トマト,北海道,589,22163
2024-10-26,トマト,千葉,584,25260
2024-10-26,トマト,熊本,672,35786
2024-10-26,トマト,総計,664,186533
2024-10-26,トマト,群馬,589,21054
2024-10-26,トマト,青森,658,15662
2024-10-28,トマト,北海道,583,31643
2024-10-28,トマト,千葉,521,25845
2024-10-28,トマト,愛知,697,15751
2024-10-28,トマト,熊本,651,55747
2024-10-28,トマト,総計,625,208017
2024-10-28,トマト,群馬,555,23480
2024-10-29,トマト,北海道,522,14215
2024-10-29,トマト,千葉,520,16813
2024-10-29,トマト,栃木,627,22799
2024-10-29,トマト,熊本,606,9746
2024-10-29,トマト,総計,600,128869
2024-10-29,トマト,群馬,478,20049
2024-10-31,トマト,北海道,515,28682
2024-10-31,トマト,千葉,485,25439
2024-10-31,トマト,栃木,613,38678
2024-10-31,トマト,熊本,601,55610
2024-10-31,トマト,総計,589,251415
2024-10-31,トマト,群馬,478,21192
2024-11-01,トマト,北海道,308,41079
2024-11-01,トマト,千葉,506,9930
2024-11-01,トマト,愛知,581,8943
2024-11-01,トマト,熊本,558,30155
2024-11-01,トマト,総計,499,125868
2024-11-01,トマト,青森,521,9782
2024-11-02,トマト,北海道,422,19561
2024-11-02,トマト,愛知,625,14838
2024-11-02,トマト,栃木,618,21672
2024-11-02,トマト,熊本,601,46392
2024-11-02,トマト,総計,579,173356
2024-11-02,トマト,群馬,463,17867
2024-11-05,トマト,北海道,469,26569
2024-11-05,トマト,千葉,471,27295
2024-11-05,トマト,愛知,584,26426
2024-11-05,トマト,栃木,611,23419
2024-11-05,トマト,熊本,558,70408
2024-11-05,トマト,総計,557,235828
2024-11-06,トマト,千葉,479,7603
2024-11-06,トマト,愛知,580,8195
2024-11-06,トマト,熊本,583,31169
2024-11-06,トマト,総計,626,63312
2024-11-06,トマト,静岡,1158,5493
2024-11-07,トマト,千葉,490,11565
2024-11-07,トマト,愛知,581,19091
2024-11-07,トマト,栃木,629,19142
2024-11-07,トマト,熊本,558,52783
2024-11-07,トマト,総計,593,164165
2024-11-07,トマト,群馬,470,9457
2024-11-08,トマト,千葉,482,8786
2024-11-08,トマト,愛知,572,11269
2024-11-08,トマト,熊本,581,46384
2024-11-08,トマト,総計,616,84797
2024-11-08,トマト,静岡,1047,5317
2024-11-09,トマト,北海道,414,6468
2024-11-09,トマト,千葉,504,13671
2024-11-09,トマト,愛知,612,13222
2024-11-09,トマト,栃木,647,17745
2024-11-09,トマト,熊本,580,61648
2024-11-09,トマト,総計,602,148752
2024-11-11,トマト,北海道,452,8065
2024-11-11,トマト,千葉,477,14616
2024-11-11,トマト,愛知,589,17549
2024-11-11,トマト,熊本,573,77183
2024-11-11,トマト,総計,589,145339
2024-11-12,トマト,千葉,499,14260
2024-11-12,トマト,愛知,617,10761
2024-11-12,トマト,栃木,676,13628
2024-11-12,トマト,熊本,617,26534
2024-11-12,トマト,総計,650,94144
2024-11-12,トマト,静岡,1063,6853
2024-11-14,トマト,千葉,519,14482
2024-11-14,トマト,愛知,647,20721
2024-11-14,トマト,栃木,705,17942
2024-11-14,トマト,熊本,660,76891
2024-11-14,トマト,総計,669,172117
2024-11-14,トマト,静岡,1195,6342
2024-11-15,トマト,千葉,575,8563
2024-11-15,トマト,愛知,686,7233
2024-11-15,トマト,栃木,678,7766
2024-11-15,トマト,熊本,843,21985
2024-11-15,トマト,総計,806,68009
2024-11-15,トマト,静岡,1288,5954
2024-11-16,トマト,千葉,598,18705
2024-11-16,トマト,愛知,691,16625
2024-11-16,トマト,栃木,780,19355
2024-11-16,トマト,熊本,859,34698
2024-11-16,トマト,総計,768,122097
2024-11-16,トマト,群馬,511,6955
2024-11-18,トマト,北海道,606,5585
2024-11-18,トマト,千葉,712,11659
2024-11-18,トマト,愛知,829,19660
2024-11-18,トマト,栃木,832,12057
2024-11-18,トマト,熊本,893,28961
2024-11-18,トマト,総計,841,102887
2024-11-19,トマト,千葉,822,15513
2024-11-19,トマト,愛知,942,8591
2024-11-19,トマト,栃木,893,19745
2024-11-19,トマト,熊本,1531,10328
2024-11-19,トマト,総計,996,79823
2024-11-19,トマト,静岡,1237,6343
2024-11-21,トマト,千葉,919,13915
2024-11-21,トマト,愛知,1009,24839
2024-11-21,トマト,栃木,988,24071
2024-11-21,トマト,熊本,1304,37992
2024-11-21,トマト,総計,1077,144680
2024-11-21,トマト,静岡,1527,7031
2024-11-22,トマト,千葉,871,10635
2024-11-22,トマト,愛知,1167,19947
2024-11-22,トマト,栃木,1101,13343
2024-11-22,トマト,熊本,1518,19664
2024-11-22,トマト,総計,1203,83452
2024-11-22,トマト,静岡,1405,5825
2024-11-25,トマト,千葉,880,20299
2024-11-25,トマト,愛知,1066,32733
2024-11-25,トマト,栃木,972,36898
2024-11-25,トマト,熊本,995,40696
2024-11-25,トマト,総計,992,167988
2024-11-25,トマト,青森,728,5629
2024-11-26,トマト,千葉,882,7494
2024-11-26,トマト,愛知,1088,13185
2024-11-26,トマト,栃木,964,23629
2024-11-26,トマト,熊本,1192,4466
2024-11-26,トマト,総計,1078,70648
2024-11-26,トマト,静岡,1548,7973
2024-11-28,トマト,千葉,846,10323
2024-11-28,トマト,愛知,1014,33854
2024-11-28,トマト,栃木,916,30035
2024-11-28,トマト,熊本,1029,34004
2024-11-28,トマト,総計,1015,140010
2024-11-28,トマト,静岡,1651,8085
2024-11-29,トマト,千葉,845,4782
2024-11-29,トマト,愛知,1153,9942
2024-11-29,トマト,栃木,916,16681
2024-11-29,トマト,熊本,924,13816
2024-11-29,トマト,総計,1047,62823
2024-11-29,トマト,静岡,1504,6494
2024-11-30,トマト,千葉,844,12438
2024-11-30,トマト,愛知,919,19042
2024-11-30,トマト,栃木,891,31401
2024-11-30,トマト,熊本,1090,16430
2024-11-30,トマト,総計,989,103117
2024-11-30,トマト,静岡,1406,7779
2024-12-02,トマト,千葉,775,8362
2024-12-02,トマト,愛知,837,24073
2024-12-02,トマト,栃木,746,23026
2024-12-02,トマト,熊本,920,27656
2024-12-02,トマト,総計,876,104268
2024-12-02,トマト,静岡,1413,5609
2024-12-03,トマト,千葉,790,12851
2024-12-03,トマト,愛知,853,14509
2024-12-03,トマト,栃木,788,26239
2024-12-03,トマト,熊本,1043,3721
2024-12-03,トマト,総計,885,79745
2024-12-03,トマト,静岡,1237,8285
2024-12-05,トマト,千葉,725,10046
2024-12-05,トマト,愛知,799,34117
2024-12-05,トマト,栃木,741,38857
2024-12-05,トマト,熊本,822,45330
2024-12-05,トマト,総計,823,160761
2024-12-05,トマト,静岡,1293,8184
2024-12-06,トマト,千葉,717,8054
2024-12-06,トマト,愛知,768,17787
2024-12-06,トマト,栃木,660,19024
2024-12-06,トマト,熊本,777,30553
2024-12-06,トマト,総計,794,93867
2024-12-07,トマト,千葉,656,11170
2024-12-07,トマト,愛知,686,20888
2024-12-07,トマト,栃木,666,31935
2024-12-07,トマト,熊本,712,29044
2024-12-07,トマト,総計,744,119962
2024-12-07,トマト,静岡,1035,11255
2024-12-09,トマト,千葉,599,8140
2024-12-09,トマト,愛知,606,28992
2024-12-09,トマト,栃木,576,28262
2024-12-09,トマト,熊本,622,51188
2024-12-09,トマト,総計,653,138141
2024-12-10,トマト,千葉,603,10522
2024-12-10,トマト,愛知,603,15167
2024-12-10,トマト,栃木,589,32220
2024-12-10,トマト,熊本,632,22145
2024-12-10,トマト,総計,667,99562
2024-12-12,トマト,千葉,567,8492
2024-12-12,トマト,愛知,585,31740
2024-12-12,トマト,栃木,545,40231
2024-12-12,トマト,熊本,564,56412
2024-12-12,トマト,総計,618,163943
2024-12-13,トマト,愛知,588,13945
2024-12-13,トマト,栃木,530,23398
2024-12-13,トマト,熊本,574,33114
2024-12-13,トマト,総計,623,90121
2024-12-13,トマト,静岡,1081,6903
2024-12-14,トマト,愛知,541,18735
2024-12-14,トマト,栃木,524,36629
2024-12-14,トマト,熊本,524,39665
2024-12-14,トマト,総計,600,126234
2024-12-14,トマト,静岡,1082,7880
2024-12-16,トマト,愛知,541,28109
2024-12-16,トマト,栃木,483,34926
2024-12-16,トマト,熊本,788,67930
2024-12-16,トマト,総計,673,158759
2024-12-17,トマト,愛知,549,14738
2024-12-17,トマト,栃木,502,37907
2024-12-17,トマト,熊本,518,21660
2024-12-17,トマト,総計,577,97976
2024-12-17,トマト,静岡,948,7949
2024-12-19,トマト,愛知,548,31231
2024-12-19,トマト,栃木,490,44816
2024-12-19,トマト,熊本,505,58256
2024-12-19,トマト,総計,561,164257
2024-12-20,トマト,愛知,544,15762
2024-12-20,トマト,栃木,490,26349
2024-12-20,トマト,熊本,513,32374
2024-12-20,トマト,総計,582,97370
2024-12-20,トマト,静岡,1112,7407
2024-12-21,トマト,愛知,530,20515
2024-12-21,トマト,栃木,515,42070
2024-12-21,トマト,熊本,556,36200
2024-12-21,トマト,総計,596,131327
2024-12-21,トマト,静岡,1022,7925
2024-12-23,トマト,愛知,570,25268
2024-12-23,トマト,栃木,536,31436
2024-12-23,トマト,熊本,553,56759
2024-12-23,トマト,総計,606,142346
2024-12-23,トマト,静岡,1158,6167
2024-12-24,トマト,愛知,621,16714
2024-12-24,トマト,栃木,575,48923
2024-12-24,トマト,熊本,751,21907
2024-12-24,トマト,総計,681,113074
